base_id,condition,hop_depth,error_type,final_correct,final_absurd,max_probe_score,mean_probe_score,fired_at_least_once,n_interventions
4hop_multi_stage_allocation_0024,branch_and_pick,4,wrong_percentage_base,False,False,0.9996267891121456,0.6112014115565525,True,2
3hop_compound_rate_0038,baseline,3,magnitude_error,False,False,0.9999234586131063,0.9032248225378972,True,0
3hop_compound_rate_0038,reprompt,3,magnitude_error,False,False,0.9999234586131063,0.9032248225378972,True,2
3hop_compound_rate_0038,replace_prior,3,magnitude_error,False,False,0.9749133000535719,0.450761303512786,True,1
3hop_compound_rate_0038,branch_and_pick,3,magnitude_error,False,False,0.9993748671013162,0.7186148762511535,True,2
3hop_percentage_chain_0032,baseline,3,wrong_unit,False,False,0.9998920319601653,0.7173701541059033,True,0
3hop_percentage_chain_0032,reprompt,3,wrong_unit,False,False,0.9998920319601653,0.7173701541059033,True,2
3hop_percentage_chain_0032,replace_prior,3,wrong_unit,False,False,0.15349083980412712,0.05786882360026525,False,1
3hop_percentage_chain_0032,branch_and_pick,3,wrong_unit,False,False,0.9995975462885642,0.7167119642079527,True,2
3hop_multi_stage_geometry_0042,baseline,3,wrong_unit,False,False,0.9990226910831487,0.5928327606011714,True,0
3hop_multi_stage_geometry_0042,reprompt,3,wrong_unit,False,False,0.9990226910831487,0.5928327606011714,True,1
3hop_multi_stage_geometry_0042,replace_prior,3,wrong_unit,False,False,0.3620413415217574,0.129771127738147,False,1
3hop_multi_stage_geometry_0042,branch_and_pick,3,wrong_unit,False,False,0.9923662406624971,0.5906139437942876,True,1
3hop_percentage_chain_0041,baseline,3,wrong_operator,False,False,0.9999964499881349,0.7939997090685629,True,0
3hop_percentage_chain_0041,reprompt,3,wrong_operator,False,False,0.9999964499881349,0.7939997090685629,True,2
3hop_percentage_chain_0041,replace_prior,3,wrong_operator,False,False,0.38207979717376755,0.15127075100292856,False,1
3hop_percentage_chain_0041,branch_and_pick,3,wrong_operator,False,False,0.9999857055879441,0.7939482110284528,True,2
2hop_arithmetic_0012,baseline,2,wrong_unit,False,False,0.9996863799856728,0.6056086850165271,True,0
2hop_arithmetic_0012,reprompt,2,wrong_unit,False,False,0.9996863799856728,0.6056086850165271,True,1
2hop_arithmetic_0012,replace_prior,2,wrong_unit,False,False,0.21153099004738146,0.1528548784819156,False,1
2hop_arithmetic_0012,branch_and_pick,2,wrong_unit,False,False,0.9991744931163838,0.6053527415818827,True,1
2hop_counting_0017,baseline,2,wrong_unit,False,False,0.999028649987314,0.9663279024292232,True,0
2hop_counting_0017,reprompt,2,wrong_unit,False,False,0.999028649987314,0.9663279024292232,True,2
2hop_counting_0017,replace_prior,2,wrong_unit,False,False,0.9336271548711323,0.7506633601390691,True,1
